experiment,position,frame,objects,median_area,fragments,merged,on_trap
2023-05-23_ageing_optoWhi3_PBmutants_noLight,35,0,61,280.0,0.11475409836065574,0.09836065573770492,0.09836065573770492
2023-05-23_ageing_optoWhi3_PBmutants_noLight,35,103,97,371.0,0.1958762886597938,0.25773195876288657,0.020618556701030927
2023-05-23_ageing_optoWhi3_PBmutants_noLight,35,206,99,422.0,0.1919191919191919,0.20202020202020202,0.0
2023-05-23_ageing_optoWhi3_PBmutants_noLight,35,310,568,311.0,0.18838028169014084,0.1742957746478873,0.007042253521126761
2023-05-23_ageing_optoWhi3_PBmutants_noLight,46,0,87,248.0,0.20689655172413793,0.05747126436781609,0.22988505747126436
2023-05-23_ageing_optoWhi3_PBmutants_noLight,46,93,84,332.0,0.14285714285714285,0.09523809523809523,0.03571428571428571
2023-05-23_ageing_optoWhi3_PBmutants_noLight,46,186,61,504.0,0.11475409836065574,0.22950819672131148,0.01639344262295082
2023-05-23_ageing_optoWhi3_PBmutants_noLight,46,280,54,475.5,0.07407407407407407,0.14814814814814814,0.0
2023-05-23_ageing_optoWhi3_PBmutants_noLight,47,0,49,213.0,0.1836734693877551,0.0,0.2857142857142857
2023-05-23_ageing_optoWhi3_PBmutants_noLight,47,93,137,360.0,0.1386861313868613,0.0948905109489051,0.08029197080291971
2023-05-23_ageing_optoWhi3_PBmutants_noLight,47,186,126,503.0,0.12698412698412698,0.31746031746031744,0.0
2023-05-23_ageing_optoWhi3_PBmutants_noLight,47,280,363,208.0,0.3774104683195592,0.09366391184573003,0.030303030303030304
2023-05-23_ageing_optoWhi3_PBmutants_noLight,48,0,26,118.5,0.5,0.0,0.23076923076923078
2023-05-23_ageing_optoWhi3_PBmutants_noLight,48,106,169,337.0,0.1893491124260355,0.15976331360946747,0.04142011834319527
2023-05-23_ageing_optoWhi3_PBmutants_noLight,48,212,265,406.0,0.2037735849056604,0.2679245283018868,0.03773584905660377
2023-05-23_ageing_optoWhi3_PBmutants_noLight,48,318,1918,132.0,0.4629822732012513,0.025547445255474453,0.06882168925964546
2023-05-23_ageing_optoWhi3_PBmutants_noLight,62,0,30,200.0,0.16666666666666666,0.0,0.4666666666666667
2023-05-23_ageing_optoWhi3_PBmutants_noLight,62,103,121,233.0,0.1652892561983471,0.0,0.008264462809917356
2023-05-23_ageing_optoWhi3_PBmutants_noLight,62,206,144,342.0,0.1736111111111111,0.125,0.006944444444444444
2023-05-23_ageing_optoWhi3_PBmutants_noLight,62,310,844,184.0,0.35545023696682465,0.09123222748815166,0.011848341232227487
2023-05-23_ageing_optoWhi3_PBmutants_noLight,64,0,56,178.5,0.26785714285714285,0.0,0.5178571428571429
2023-05-23_ageing_optoWhi3_PBmutants_noLight,64,103,91,194.0,0.3076923076923077,0.0,0.054945054945054944
2023-05-23_ageing_optoWhi3_PBmutants_noLight,64,206,115,347.0,0.2,0.19130434782608696,0.05217391304347826
2023-05-23_ageing_optoWhi3_PBmutants_noLight,64,310,744,190.0,0.34946236559139787,0.14381720430107528,0.04704301075268817
2023-05-23_ageing_optoWhi3_PBmutants_noLight,65,0,26,205.5,0.23076923076923078,0.0,0.5384615384615384
2023-05-23_ageing_optoWhi3_PBmutants_noLight,65,93,137,242.0,0.21897810218978103,0.0,0.06569343065693431
2023-05-23_ageing_optoWhi3_PBmutants_noLight,65,186,187,349.0,0.22459893048128343,0.20855614973262032,0.06951871657754011
2023-05-23_ageing_optoWhi3_PBmutants_noLight,65,280,1130,167.5,0.3566371681415929,0.1415929203539823,0.05309734513274336
2023-05-23_ageing_optoWhi3_PBmutants_noLight,66,0,49,209.0,0.24489795918367346,0.0,0.2857142857142857
2023-05-23_ageing_optoWhi3_PBmutants_noLight,66,93,147,248.0,0.17006802721088435,0.034013605442176874,0.04081632653061224
2023-05-23_ageing_optoWhi3_PBmutants_noLight,66,186,219,343.0,0.1461187214611872,0.2237442922374429,0.0091324200913242
2023-05-23_ageing_optoWhi3_PBmutants_noLight,66,280,1439,131.0,0.46907574704656013,0.09242529534398888,0.06045865184155664
2023-05-23_ageing_optoWhi3_PBmutants_noLight,67,0,49,196.0,0.1836734693877551,0.0,0.32653061224489793
2023-05-23_ageing_optoWhi3_PBmutants_noLight,67,93,96,253.0,0.14583333333333334,0.020833333333333332,0.07291666666666667
2023-05-23_ageing_optoWhi3_PBmutants_noLight,67,186,148,352.5,0.1891891891891892,0.22297297297297297,0.0472972972972973
